,time,value
91,1989-08-01,7.7
92,1989-09-01,8.0
93,1989-10-01,8.1
94,1989-11-01,8.5
95,1989-12-01,8.5
96,1990-01-01,8.4
97,1990-02-01,8.5
98,1990-03-01,8.6
99,1990-04-01,8.9
100,1990-05-01,9.0
101,1990-06-01,9.0
102,1990-07-01,9.2
103,1990-08-01,9.5
104,1990-09-01,9.3
105,1990-10-01,9.4
106,1990-11-01,9.4
107,1990-12-01,9.6
108,1991-01-01,9.7
109,1991-02-01,9.5
110,1991-03-01,9.5
111,1991-04-01,9.1
112,1991-05-01,9.0
113,1991-06-01,8.8
114,1991-07-01,8.6
115,1991-08-01,8.4
116,1991-09-01,8.4
117,1991-10-01,8.1
118,1991-11-01,8.0
119,1991-12-01,7.9
120,1992-01-01,7.8
121,1992-02-01,7.9
122,1992-03-01,7.8
123,1992-04-01,7.9
124,1992-05-01,7.7
125,1992-06-01,7.5
126,1992-07-01,7.4
127,1992-08-01,7.0
128,1992-09-01,7.0
129,1992-10-01,7.0
130,1992-11-01,6.9
131,1992-12-01,6.6
132,1993-01-01,6.6
133,1993-02-01,6.3
134,1993-03-01,6.0
135,1993-04-01,6.0
136,1993-05-01,6.3
137,1993-06-01,6.2
138,1993-07-01,6.0
139,1993-08-01,6.0
140,1993-09-01,5.7
141,1993-10-01,5.7
142,1993-11-01,5.5
143,1993-12-01,5.4
144,1994-01-01,5.1
145,1994-02-01,4.9
146,1994-03-01,4.9
147,1994-04-01,4.9
148,1994-05-01,4.6
149,1994-06-01,4.6
150,1994-07-01,4.6
151,1994-08-01,4.6
152,1994-09-01,4.7
153,1994-10-01,4.7
154,1994-11-01,4.8
155,1994-12-01,4.9
156,1995-01-01,4.9
157,1995-02-01,4.9
158,1995-03-01,4.8
159,1995-04-01,4.6
160,1995-05-01,4.6
161,1995-06-01,4.5
162,1995-07-01,4.4
163,1995-08-01,4.4
164,1995-09-01,4.4
165,1995-10-01,4.2
166,1995-11-01,4.1
167,1995-12-01,3.9
168,1996-01-01,4.0
169,1996-02-01,3.8
170,1996-03-01,3.8
171,1996-04-01,3.7
172,1996-05-01,3.7
173,1996-06-01,3.6
174,1996-07-01,3.6
175,1996-08-01,3.4
176,1996-09-01,3.3
177,1996-10-01,3.2
178,1996-11-01,3.1
179,1996-12-01,3.0
180,1997-01-01,2.9
181,1997-02-01,2.9
182,1997-03-01,3.0
183,1997-04-01,3.0
184,1997-05-01,3.0
185,1997-06-01,2.9
186,1997-07-01,2.7
187,1997-08-01,2.6
188,1997-09-01,2.6
189,1997-10-01,2.5
190,1997-11-01,2.6
191,1997-12-01,2.8
192,1998-01-01,2.7
193,1998-02-01,2.8
194,1998-03-01,2.7
195,1998-04-01,3.0
196,1998-05-01,3.1
197,1998-06-01,3.2
198,1998-07-01,3.4
199,1998-08-01,3.5
200,1998-09-01,3.6
201,1998-10-01,3.6
202,1998-11-01,3.5
203,1998-12-01,3.4
204,1999-01-01,3.6
205,1999-02-01,3.5
206,1999-03-01,3.5
207,1999-04-01,3.5
208,1999-05-01,3.4
209,1999-06-01,3.4
210,1999-07-01,3.5
211,1999-08-01,3.4
212,1999-09-01,3.4
213,1999-10-01,3.5
214,1999-11-01,3.5
215,1999-12-01,3.7
216,2000-01-01,3.6
217,2000-02-01,3.8
218,2000-03-01,3.9
219,2000-04-01,3.9
220,2000-05-01,4.0
221,2000-06-01,4.1
222,2000-07-01,4.1
223,2000-08-01,4.2
224,2000-09-01,4.3
225,2000-10-01,4.3
226,2000-11-01,4.3
227,2000-12-01,4.2
228,2001-01-01,4.5
229,2001-02-01,4.6
230,2001-03-01,4.6
231,2001-04-01,4.6
232,2001-05-01,4.6
233,2001-06-01,4.6
234,2001-07-01,4.5
235,2001-08-01,4.5
236,2001-09-01,4.5
237,2001-10-01,4.6
238,2001-11-01,4.8
239,2001-12-01,4.7
240,2002-01-01,4.7
241,2002-02-01,4.5
242,2002-03-01,4.4
243,2002-04-01,4.6
244,2002-05-01,4.7
245,2002-06-01,4.5
246,2002-07-01,4.9
247,2002-08-01,4.7
248,2002-09-01,4.6
249,2002-10-01,4.8
250,2002-11-01,5.0
